order_id,customer_id,order_timestamp,prior_order_count,prior_total_spend,prior_total_discount,prior_return_count,prior_average_order_value,prior_return_rate,prior_average_discount,days_since_previous_order,is_first_order,customer_age,gender,customer_segment,customer_state,customer_country,region,customer_acquisition_cost
ORD-613985,CUST-008636,2022-11-09 13:51:16,3,5080.58,615.12,0,1693.5266666666666,0.0,205.04,387.97297453703703,0,27,Female,Premium,Northern Ireland,UK,West,56.67
ORD-938856,CUST-014499,2023-08-25 05:51:07,4,9923.240000000002,2176.63,0,2480.8100000000004,0.0,544.1575,176.29960648148148,0,23,Female,Premium,Scotland,UK,North,19.41
ORD-324161,CUST-014382,2021-11-30 13:51:59,1,339.94,72.88,0,339.94,0.0,72.88,68.10962962962962,0,46,Female,Consumer,North Carolina,USA,South,60.68
ORD-717471,CUST-022712,2022-05-21 22:37:49,0,0.0,0.0,0,,,,,1,56,Male,Premium,New York,USA,East,36.56
ORD-242088,CUST-006524,2021-12-14 00:35:23,1,1659.51,126.3,0,1659.51,0.0,126.3,132.25885416666668,0,62,Female,Consumer,Sharjah,UAE,North,57.88
ORD-444701,CUST-021124,2023-05-22 01:45:42,2,2089.24,551.16,0,1044.62,0.0,275.58,505.3412152777778,0,21,Female,Premium,California,USA,West,27.26
ORD-399214,CUST-001719,2023-12-08 07:41:16,2,1293.8200000000002,325.73,0,646.9100000000001,0.0,162.865,816.3213425925926,0,21,Male,Premium,New York,USA,East,15.0
ORD-828591,CUST-018316,2021-11-30 23:24:06,1,348.31,73.3,0,348.31,0.0,73.3,167.60336805555556,0,56,Male,VIP,Hesse,Germany,Central,50.15
ORD-366843,CUST-006977,2024-03-07 21:57:20,2,1261.9499999999998,116.13,0,630.9749999999999,0.0,58.065,524.2074884259259,0,57,Female,Consumer,Abu Dhabi,UAE,South,9.17
ORD-676952,CUST-014069,2023-06-17 07:59:25,1,2481.16,222.87,0,2481.16,0.0,222.87,783.2397685185185,0,22,Female,Consumer,Hesse,Germany,Central,65.95
ORD-939335,CUST-010650,2021-07-04 12:25:34,0,0.0,0.0,0,,,,,1,55,Female,Premium,Florida,USA,South,12.2
ORD-761041,CUST-021673,2021-07-01 21:57:49,1,1473.66,56.61,0,1473.66,0.0,56.61,122.421875,0,40,Female,Premium,South Australia,Australia,South,13.5
ORD-462216,CUST-005597,2024-06-10 04:43:32,1,779.6800000000001,299.45,0,779.6800000000001,0.0,299.45,167.94827546296295,0,61,Female,Consumer,Illinois,USA,Central,38.87
ORD-850708,CUST-024988,2024-01-20 06:03:31,4,2368.16,215.86,1,592.04,0.25,53.965,70.54032407407408,0,39,Male,Premium,Pennsylvania,USA,East,34.25
ORD-455516,CUST-003791,2023-07-08 15:51:05,1,257.91,44.91,0,257.91,0.0,44.91,253.7883449074074,0,42,Female,Consumer,Scotland,UK,North,33.08
ORD-890067,CUST-003174,2025-03-30 08:48:18,3,4522.280000000001,152.10000000000002,0,1507.426666666667,0.0,50.70000000000001,927.3685069444444,0,55,Male,Consumer,California,USA,West,11.73
ORD-501919,CUST-013126,2025-02-14 03:39:18,7,11620.77,1880.0,0,1660.1100000000001,0.0,268.57142857142856,55.38651620370371,0,42,Female,Premium,Texas,USA,South,77.23
ORD-491103,CUST-016341,2024-11-06 17:00:07,1,351.54,243.93,0,351.54,0.0,243.93,361.68863425925923,0,71,Male,Premium,California,USA,West,27.28
ORD-125426,CUST-019636,2024-01-15 06:52:05,1,520.79,33.7,0,520.79,0.0,33.7,403.4811111111111,0,71,Male,Consumer,Michigan,USA,Central,37.28
ORD-178215,CUST-019333,2022-03-26 08:25:39,0,0.0,0.0,0,,,,,1,56,Female,Consumer,Illinois,USA,Central,43.67
ORD-857440,CUST-021197,2025-04-06 13:47:32,7,6340.27,1071.87,1,905.7528571428572,0.14285714285714285,153.1242857142857,116.15263888888889,0,26,Male,Premium,Northern Ireland,UK,West,49.59
ORD-105483,CUST-014547,2024-09-14 07:22:49,6,4562.37,788.36,0,760.395,0.0,131.39333333333335,39.77207175925926,0,68,Male,Consumer,New York,USA,East,9.62
ORD-368263,CUST-008801,2022-02-13 23:15:00,2,6040.05,675.83,0,3020.025,0.0,337.915,149.75368055555555,0,48,Male,Consumer,Illinois,USA,Central,62.39
ORD-729670,CUST-023730,2021-06-18 03:16:37,0,0.0,0.0,0,,,,,1,33,Male,Business,Lower Saxony,Germany,North,72.11
ORD-668060,CUST-013510,2022-02-04 11:43:46,2,735.62,56.43000000000001,0,367.81,0.0,28.215000000000003,12.62605324074074,0,61,Male,Consumer,Quebec,Canada,East,44.76
ORD-317263,CUST-017726,2025-03-17 05:37:02,7,9738.53,1020.3300000000002,0,1391.2185714285715,0.0,145.76142857142858,496.1541898148148,0,41,Female,Consumer,Georgia,USA,South,61.54
ORD-791388,CUST-006291,2022-10-30 06:54:08,1,1974.79,66.16,0,1974.79,0.0,66.16,61.91395833333333,0,57,Female,Premium,Texas,USA,South,5.74
ORD-655952,CUST-017441,2023-07-26 16:07:27,5,5785.23,994.4100000000001,0,1157.0459999999998,0.0,198.882,79.8015162037037,0,35,Male,Premium,Texas,USA,South,75.34
ORD-244866,CUST-017731,2021-10-20 09:37:49,1,182.82,1.96,0,182.82,0.0,1.96,113.52405092592592,0,66,Male,Business,Abu Dhabi,UAE,South,63.27
ORD-992729,CUST-020939,2021-07-16 18:50:14,1,77.30000000000001,1.46,0,77.30000000000001,0.0,1.46,191.02625,0,24,Male,Consumer,Texas,USA,South,27.75
ORD-946764,CUST-007336,2022-12-12 15:48:27,0,0.0,0.0,0,,,,,1,44,Male,Premium,Northern Ireland,UK,West,71.39
ORD-529833,CUST-021107,2023-11-26 19:38:09,4,4370.4400000000005,255.57,0,1092.6100000000001,0.0,63.8925,52.002627314814816,0,66,Male,Consumer,Pennsylvania,USA,East,9.28
ORD-141306,CUST-016781,2024-10-17 13:45:07,8,4001.21,1561.84,0,500.15125,0.0,195.23,157.45162037037036,0,52,Male,Premium,California,USA,West,63.44
ORD-586726,CUST-010026,2021-12-18 21:06:26,2,2191.12,815.9,0,1095.56,0.0,407.95,72.88216435185186,0,26,Male,Premium,Pennsylvania,USA,East,16.55
ORD-928449,CUST-007081,2024-06-23 11:24:08,5,5709.35,460.88,0,1141.8700000000001,0.0,92.176,492.1252083333333,0,74,Male,Premium,Pennsylvania,USA,East,68.83
ORD-523684,CUST-005890,2023-08-10 08:27:10,4,5611.7,335.46999999999997,1,1402.925,0.25,83.86749999999999,120.24496527777778,0,27,Male,Consumer,Texas,USA,South,30.21
ORD-283070,CUST-009356,2023-01-12 03:38:06,4,4316.780000000001,1304.2800000000002,0,1079.1950000000002,0.0,326.07000000000005,25.78377314814815,0,73,Male,Consumer,Texas,USA,South,30.11
ORD-650125,CUST-005147,2023-07-25 21:30:48,4,6663.23,1357.98,0,1665.8075,0.0,339.495,15.39181712962963,0,21,Male,Premium,Texas,USA,South,54.05
ORD-354666,CUST-003650,2025-02-04 21:53:40,6,7688.0599999999995,1074.0500000000002,0,1281.3433333333332,0.0,179.00833333333335,78.91945601851852,0,28,Male,Consumer,Georgia,USA,South,51.02
ORD-593011,CUST-016120,2022-09-04 19:12:56,2,803.52,44.69,0,401.76,0.0,22.345,129.40048611111112,0,21,Female,Consumer,California,USA,West,33.85
ORD-903290,CUST-019941,2023-06-03 04:10:05,1,1544.04,233.38,0,1544.04,0.0,233.38,379.3929166666667,0,47,Male,Business,Wales,UK,West,9.07
ORD-564258,CUST-002905,2021-11-05 12:10:27,0,0.0,0.0,0,,,,,1,68,Female,Business,Pennsylvania,USA,East,18.28
ORD-910343,CUST-016451,2025-07-29 07:30:57,9,17240.04,3947.6300000000006,1,1915.5600000000002,0.1111111111111111,438.6255555555556,69.80912037037037,0,73,Female,Consumer,Tamil Nadu,India,South,73.66
ORD-457906,CUST-013814,2023-06-19 22:16:52,6,4977.36,1486.7099999999998,0,829.56,0.0,247.78499999999997,56.487627314814816,0,27,Female,Consumer,Pennsylvania,USA,East,5.26
ORD-200890,CUST-018245,2025-11-15 16:03:53,10,20518.010000000002,3261.65,0,2051.8010000000004,0.0,326.165,20.136979166666666,0,40,Male,Premium,Hesse,Germany,Central,49.34
ORD-593204,CUST-020513,2022-09-04 23:41:26,0,0.0,0.0,0,,,,,1,38,Male,VIP,North Rhine,Germany,West,63.73
ORD-812271,CUST-006346,2025-04-04 17:05:45,5,3635.8700000000003,420.6700000000001,1,727.1740000000001,0.2,84.13400000000001,408.09733796296297,0,56,Female,Consumer,New York,USA,East,21.56
ORD-181676,CUST-003926,2022-10-11 16:40:27,0,0.0,0.0,0,,,,,1,41,Female,Premium,Bavaria,Germany,South,59.51
ORD-407390,CUST-017402,2024-06-10 11:05:24,2,3179.6600000000003,2314.1400000000003,0,1589.8300000000002,0.0,1157.0700000000002,235.18082175925926,0,63,Male,Premium,Hesse,Germany,Central,69.64
ORD-934114,CUST-013253,2022-03-04 08:46:34,1,274.0,59.69,0,274.0,0.0,59.69,185.93158564814814,0,72,Male,Consumer,Western Australia,Australia,West,10.53
ORD-344799,CUST-006600,2021-10-01 10:08:04,0,0.0,0.0,0,,,,,1,27,Male,Consumer,Michigan,USA,Central,51.47
ORD-766345,CUST-003422,2024-11-15 15:14:02,2,3135.95,0.0,1,1567.975,0.5,0.0,725.1409722222222,0,48,Female,Consumer,Ohio,USA,Central,64.16
ORD-298594,CUST-016921,2022-04-20 22:45:13,0,0.0,0.0,0,,,,,1,72,Female,Consumer,Wales,UK,West,43.72
ORD-285751,CUST-011761,2023-11-03 22:16:41,5,5414.55,1763.59,0,1082.91,0.0,352.71799999999996,117.68760416666667,0,71,Male,Business,California,USA,West,79.46
ORD-226032,CUST-010445,2021-03-12 07:28:38,0,0.0,0.0,0,,,,,1,25,Male,Consumer,Pennsylvania,USA,East,32.41
ORD-739522,CUST-024376,2021-09-15 03:22:33,0,0.0,0.0,0,,,,,1,49,Female,VIP,North Carolina,USA,South,70.94
ORD-915863,CUST-016259,2022-02-24 03:04:57,0,0.0,0.0,0,,,,,1,61,Female,Consumer,California,USA,West,68.32
ORD-594526,CUST-016104,2024-01-26 05:58:24,5,8761.83,2623.9,0,1752.366,0.0,524.78,42.1009375,0,29,Female,Premium,North Carolina,USA,South,68.6
ORD-573571,CUST-015004,2023-03-15 19:42:28,3,3633.84,372.98,0,1211.28,0.0,124.32666666666667,124.76894675925926,0,55,Female,Business,Baden-Württemberg,Germany,South,79.51
ORD-890291,CUST-006554,2024-03-08 10:19:29,6,6149.709999999999,719.35,1,1024.9516666666666,0.16666666666666666,119.89166666666667,25.268657407407407,0,73,Female,Consumer,England,UK,North,28.63
ORD-219468,CUST-016659,2023-10-11 08:52:01,2,5155.79,1907.49,0,2577.895,0.0,953.745,85.27527777777777,0,37,Female,Consumer,Georgia,USA,South,5.12
ORD-240382,CUST-010947,2024-05-12 01:19:15,3,3440.91,438.71000000000004,0,1146.97,0.0,146.23666666666668,63.31962962962963,0,45,Female,Business,Georgia,USA,South,58.91
ORD-217398,CUST-015866,2025-10-11 09:09:52,5,3884.5,835.4399999999999,0,776.9,0.0,167.088,286.23045138888887,0,63,Male,Consumer,Quebec,Canada,East,17.93
ORD-573045,CUST-006848,2025-06-07 00:07:38,4,4250.24,1378.8000000000002,0,1062.56,0.0,344.70000000000005,446.2752893518518,0,72,Female,Consumer,Pennsylvania,USA,East,74.48
ORD-752604,CUST-009203,2022-07-31 07:05:43,3,4163.24,501.71000000000004,0,1387.7466666666667,0.0,167.23666666666668,238.65005787037038,0,67,Female,Premium,Michigan,USA,Central,44.59
ORD-720192,CUST-011675,2023-04-01 08:00:30,6,13309.57,2578.36,0,2218.2616666666668,0.0,429.7266666666667,108.0235300925926,0,55,Male,Premium,New York,USA,East,75.91
ORD-939796,CUST-010355,2021-06-03 20:00:26,1,1179.36,131.53,0,1179.36,0.0,131.53,2.387800925925926,0,32,Male,VIP,Illinois,USA,Central,41.74
ORD-273270,CUST-021013,2022-11-28 18:00:27,2,3927.54,2603.2,1,1963.77,0.5,1301.6,8.6103125,0,52,Female,Consumer,Illinois,USA,Central,14.91
ORD-668811,CUST-021384,2022-12-29 22:54:00,2,2612.25,471.53999999999996,0,1306.125,0.0,235.76999999999998,159.0145486111111,0,32,Male,Consumer,Texas,USA,South,53.52
ORD-173717,CUST-017285,2024-12-22 04:11:03,2,701.2800000000001,67.63,0,350.64000000000004,0.0,33.815,216.42859953703703,0,71,Female,Premium,Georgia,USA,South,49.58
ORD-847978,CUST-022322,2021-10-19 23:19:31,0,0.0,0.0,0,,,,,1,54,Female,VIP,Pennsylvania,USA,East,70.68
ORD-379400,CUST-006651,2021-03-29 19:21:08,0,0.0,0.0,0,,,,,1,24,Male,Premium,Northern Ireland,UK,West,53.38
ORD-366278,CUST-012813,2021-12-18 01:34:26,1,1348.9,585.91,0,1348.9,0.0,585.91,35.6228125,0,53,Female,Consumer,Gujarat,India,West,50.04
ORD-735039,CUST-016142,2024-06-29 13:21:47,2,3417.44,954.54,0,1708.72,0.0,477.27,215.89655092592594,0,21,Male,Consumer,Ontario,Canada,East,51.7
ORD-179423,CUST-002013,2022-10-09 05:06:17,1,197.25,37.83,0,197.25,0.0,37.83,177.06033564814814,0,39,Female,VIP,Florida,USA,South,59.16
ORD-293554,CUST-016737,2022-09-12 04:15:11,1,517.0799999999999,39.58,0,517.0799999999999,0.0,39.58,379.288275462963,0,68,Male,Premium,Scotland,UK,North,53.03
ORD-947100,CUST-018248,2025-09-25 22:20:30,5,11040.42,804.24,0,2208.084,0.0,160.848,450.0271875,0,59,Male,Consumer,Florida,USA,South,37.09
ORD-621199,CUST-010764,2022-11-30 08:50:55,2,782.0699999999999,273.09000000000003,0,391.03499999999997,0.0,136.54500000000002,239.78724537037036,0,30,Female,Consumer,Ohio,USA,Central,47.56
ORD-733181,CUST-009754,2023-12-20 16:12:45,5,5295.82,537.2900000000001,2,1059.164,0.4,107.45800000000001,8.640914351851851,0,32,Male,Consumer,Scotland,UK,North,26.03
ORD-758391,CUST-006333,2023-02-18 01:09:37,5,4281.96,1137.95,0,856.392,0.0,227.59,92.58090277777778,0,40,Female,Premium,California,USA,West,28.81
ORD-506181,CUST-004185,2023-07-24 08:21:04,3,6254.510000000001,532.11,1,2084.836666666667,0.3333333333333333,177.37,470.95804398148147,0,18,Female,Premium,Hesse,Germany,Central,50.74
ORD-896110,CUST-014141,2024-11-21 15:12:16,2,2635.23,251.0,0,1317.615,0.0,125.5,43.67835648148148,0,24,Female,Premium,Northern Ireland,UK,West,17.43
ORD-333280,CUST-015686,2022-02-05 06:50:19,4,3331.7699999999995,466.04,0,832.9424999999999,0.0,116.51,6.556319444444444,0,22,Female,Business,North Carolina,USA,South,29.01
ORD-259414,CUST-012119,2021-03-22 21:56:04,0,0.0,0.0,0,,,,,1,34,Non-Binary,Premium,Tamil Nadu,India,South,8.44
ORD-986677,CUST-019142,2024-08-10 04:29:57,4,2870.12,305.87,0,717.53,0.0,76.4675,43.17167824074074,0,34,Female,Consumer,Queensland,Australia,North,38.2
ORD-323108,CUST-020322,2021-01-02 16:33:10,0,0.0,0.0,0,,,,,1,24,Female,Consumer,Ohio,USA,Central,57.1
ORD-806349,CUST-020591,2021-06-21 06:37:57,0,0.0,0.0,0,,,,,1,74,Female,VIP,Hesse,Germany,Central,30.43
ORD-235480,CUST-010869,2022-02-11 20:08:44,1,520.02,190.74,0,520.02,0.0,190.74,93.17162037037038,0,53,Female,VIP,Ohio,USA,Central,55.03
ORD-616225,CUST-016526,2023-12-20 16:15:31,4,10328.9,2001.2600000000002,0,2582.225,0.0,500.31500000000005,40.3271875,0,40,Female,Consumer,Florida,USA,South,13.38
ORD-296568,CUST-018423,2021-01-08 06:42:36,0,0.0,0.0,0,,,,,1,53,Female,Premium,Ontario,Canada,East,19.06
ORD-970593,CUST-014624,2025-08-30 11:35:51,8,7311.2699999999995,440.12999999999994,1,913.9087499999999,0.125,55.01624999999999,20.9375,0,52,Female,Premium,Dubai,UAE,South,29.95
ORD-124558,CUST-017701,2022-03-29 19:26:38,1,991.93,376.81,0,991.93,0.0,376.81,108.32608796296296,0,41,Female,Consumer,Ohio,USA,Central,18.72
ORD-324548,CUST-002058,2024-12-23 14:38:06,5,3695.7399999999993,622.2,0,739.1479999999999,0.0,124.44000000000001,77.59702546296296,0,67,Male,Consumer,Ontario,Canada,East,30.0
ORD-726328,CUST-007364,2022-07-06 06:48:02,1,362.21,46.63,0,362.21,0.0,46.63,104.92335648148148,0,38,Female,Consumer,Georgia,USA,South,49.56
ORD-199067,CUST-023489,2021-07-22 06:24:45,0,0.0,0.0,0,,,,,1,33,Male,Consumer,Texas,USA,South,60.75
ORD-881742,CUST-005792,2022-12-07 04:19:03,3,3771.01,1857.13,1,1257.0033333333333,0.3333333333333333,619.0433333333334,12.004224537037038,0,52,Male,Consumer,Hesse,Germany,Central,47.84
ORD-558609,CUST-008505,2022-04-11 22:13:46,0,0.0,0.0,0,,,,,1,39,Male,Consumer,Pennsylvania,USA,East,46.35
ORD-388297,CUST-022901,2025-04-05 15:11:36,3,2224.08,102.22,0,741.36,0.0,34.07333333333333,342.1221180555556,0,55,Female,Consumer,Michigan,USA,Central,18.36
ORD-199037,CUST-023024,2025-11-17 16:59:03,5,3631.64,318.95,1,726.328,0.2,63.79,32.33712962962963,0,28,Female,Premium,Northern Ireland,UK,West,13.55
ORD-607628,CUST-014791,2025-05-24 20:40:22,5,5326.239999999999,637.06,0,1065.2479999999998,0.0,127.41199999999999,92.33289351851852,0,60,Male,Consumer,Illinois,USA,Central,60.27
ORD-633054,CUST-021535,2024-09-26 14:27:23,2,4659.67,1954.9500000000003,0,2329.835,0.0,977.4750000000001,271.63578703703706,0,34,Female,Premium,Pennsylvania,USA,East,56.6
ORD-658792,CUST-014392,2023-01-16 02:51:50,2,1464.7400000000002,183.97,0,732.3700000000001,0.0,91.985,449.0899074074074,0,18,Female,Consumer,Georgia,USA,South,9.33
ORD-937269,CUST-014946,2023-01-23 20:16:41,5,9691.23,867.52,0,1938.2459999999999,0.0,173.504,10.335046296296296,0,44,Female,Consumer,New York,USA,East,20.24
ORD-775991,CUST-013228,2023-05-05 21:14:44,2,1281.53,169.62,0,640.765,0.0,84.81,616.6991898148148,0,39,Male,Consumer,New York,USA,East,23.47
ORD-331418,CUST-006935,2022-08-26 08:48:57,7,10136.960000000001,2830.7700000000004,2,1448.137142857143,0.2857142857142857,404.39571428571435,24.829409722222223,0,47,Female,Consumer,New South Wales,Australia,East,56.5
ORD-384142,CUST-023675,2024-11-23 07:11:01,1,930.82,133.13,0,930.82,0.0,133.13,489.6670138888889,0,56,Female,Premium,Illinois,USA,Central,67.98
ORD-546208,CUST-018651,2021-09-29 06:58:52,0,0.0,0.0,0,,,,,1,32,Male,VIP,Baden-Württemberg,Germany,South,23.7
ORD-295582,CUST-005558,2023-09-29 00:31:54,5,6588.280000000001,979.8800000000001,0,1317.6560000000002,0.0,195.97600000000003,11.451354166666667,0,49,Male,Consumer,Western Australia,Australia,West,22.63
ORD-565144,CUST-020229,2023-05-30 13:00:30,2,1431.54,162.82999999999998,0,715.77,0.0,81.41499999999999,15.12931712962963,0,55,Male,Consumer,California,USA,West,56.31
ORD-228435,CUST-024136,2024-06-21 17:11:34,5,6451.86,1550.1000000000001,1,1290.3719999999998,0.2,310.02000000000004,192.65887731481482,0,55,Male,Premium,Florida,USA,South,54.81
ORD-459603,CUST-020617,2021-12-18 03:55:01,2,740.08,224.04999999999998,0,370.04,0.0,112.02499999999999,110.85023148148149,0,26,Male,VIP,Florida,USA,South,45.58
ORD-932319,CUST-016189,2022-06-06 05:35:19,0,0.0,0.0,0,,,,,1,33,Female,Consumer,Abu Dhabi,UAE,South,34.39
ORD-962298,CUST-022510,2022-12-12 05:51:16,1,953.77,0.0,0,953.77,0.0,0.0,690.5580208333333,0,59,Non-Binary,Premium,California,USA,West,70.7
ORD-317852,CUST-003359,2022-11-19 04:09:09,0,0.0,0.0,0,,,,,1,64,Male,Consumer,Ohio,USA,Central,58.09
ORD-318592,CUST-017001,2021-07-15 22:11:17,0,0.0,0.0,0,,,,,1,44,Female,Premium,Wales,UK,West,59.51
ORD-871201,CUST-019979,2025-03-14 06:15:48,6,6809.12,1689.62,0,1134.8533333333332,0.0,281.6033333333333,193.45515046296296,0,25,Female,Consumer,New York,USA,East,14.33
ORD-582756,CUST-012144,2023-12-08 08:19:26,5,7583.700000000001,377.2,2,1516.7400000000002,0.4,75.44,598.6147337962963,0,31,Male,Consumer,Wales,UK,West,24.61
ORD-602045,CUST-000849,2021-04-06 17:15:01,0,0.0,0.0,0,,,,,1,24,Female,VIP,Texas,USA,South,45.24
ORD-258593,CUST-002300,2023-08-29 11:36:19,1,651.8399999999999,62.35,0,651.8399999999999,0.0,62.35,927.7602199074074,0,20,Female,Premium,Georgia,USA,South,73.72
ORD-207104,CUST-011178,2022-09-18 20:26:26,4,9130.45,322.02,1,2282.6125,0.25,80.505,102.18893518518519,0,42,Male,VIP,Bavaria,Germany,South,24.86
ORD-964748,CUST-024777,2023-10-28 10:09:14,4,10078.75,1387.12,0,2519.6875,0.0,346.78,366.11912037037035,0,31,Male,VIP,Ohio,USA,Central,6.08
ORD-851066,CUST-010312,2025-06-11 22:48:19,8,5731.629999999999,747.15,0,716.4537499999999,0.0,93.39375,8.803113425925925,0,36,Male,Business,Lower Saxony,Germany,North,16.63
ORD-235061,CUST-002170,2022-04-05 14:19:03,2,4156.74,1047.57,0,2078.37,0.0,523.785,14.400914351851851,0,61,Male,Premium,Tamil Nadu,India,South,64.08
ORD-159044,CUST-014570,2023-05-16 11:20:39,1,285.47,16.64,0,285.47,0.0,16.64,282.9720023148148,0,71,Female,Business,Ontario,Canada,East,38.33
ORD-891310,CUST-021872,2023-02-19 02:11:09,2,1203.6799999999998,480.35,0,601.8399999999999,0.0,240.175,62.871689814814815,0,45,Male,Premium,California,USA,West,21.26
ORD-590245,CUST-009757,2023-08-15 00:34:37,3,2781.47,430.85,0,927.1566666666666,0.0,143.61666666666667,545.1095370370371,0,59,Female,Consumer,Texas,USA,South,53.96
ORD-989834,CUST-013116,2021-02-05 16:29:12,0,0.0,0.0,0,,,,,1,34,Female,Consumer,Tamil Nadu,India,South,45.15
ORD-151894,CUST-008023,2024-06-03 13:00:06,3,2375.31,517.2099999999999,0,791.77,0.0,172.4033333333333,103.42943287037038,0,45,Female,Premium,New York,USA,East,59.9
ORD-535837,CUST-001084,2021-12-22 20:30:33,1,621.79,80.08,0,621.79,0.0,80.08,325.39054398148147,0,71,Female,Consumer,Ajman,UAE,North,37.76
ORD-148078,CUST-014784,2023-08-15 11:37:30,4,7616.97,1218.75,0,1904.2425,0.0,304.6875,404.3608101851852,0,72,Male,Premium,North Carolina,USA,South,33.42
ORD-533837,CUST-018984,2024-11-30 18:47:08,4,2863.33,314.15999999999997,0,715.8325,0.0,78.53999999999999,31.563738425925926,0,23,Female,Consumer,Northern Ireland,UK,West,49.27
ORD-411403,CUST-007618,2024-06-12 13:36:05,7,15478.579999999998,3701.5400000000004,1,2211.225714285714,0.14285714285714285,528.7914285714286,183.57519675925926,0,62,Male,Premium,Western Australia,Australia,West,27.08
ORD-544516,CUST-023775,2023-05-12 13:05:09,0,0.0,0.0,0,,,,,1,18,Male,Premium,Northern Ireland,UK,West,53.08
ORD-836121,CUST-006429,2023-08-02 00:41:44,3,4057.7700000000004,331.77000000000004,0,1352.5900000000001,0.0,110.59000000000002,2.510648148148148,0,55,Male,Consumer,South Australia,Australia,South,17.82
ORD-556788,CUST-007092,2024-10-07 12:51:52,6,11719.7,1467.68,1,1953.2833333333335,0.16666666666666666,244.61333333333334,662.0707523148149,0,50,Male,Consumer,Texas,USA,South,5.4
ORD-743171,CUST-012978,2022-11-12 17:35:06,3,4779.28,574.9300000000001,1,1593.0933333333332,0.3333333333333333,191.64333333333335,200.09256944444445,0,44,Female,VIP,Wales,UK,West,10.12
ORD-444790,CUST-014318,2022-05-20 18:56:44,1,4179.63,1536.19,0,4179.63,0.0,1536.19,316.2131597222222,0,26,Female,Premium,Michigan,USA,Central,25.01
ORD-275829,CUST-020733,2024-12-12 04:40:52,6,3657.74,264.46000000000004,1,609.6233333333333,0.16666666666666666,44.076666666666675,60.7003587962963,0,24,Male,Consumer,North Carolina,USA,South,34.8
ORD-249697,CUST-010140,2024-09-11 06:58:53,1,440.62,76.99,0,440.62,0.0,76.99,233.36561342592591,0,48,Female,Consumer,Pennsylvania,USA,East,45.48
ORD-111945,CUST-014696,2025-01-13 15:26:12,4,7017.42,449.73,1,1754.355,0.25,112.4325,678.5312037037037,0,34,Male,Consumer,Texas,USA,South,7.92
ORD-613007,CUST-023256,2023-11-18 11:28:22,0,0.0,0.0,0,,,,,1,49,Male,Consumer,Maharashtra,India,West,64.44
ORD-165019,CUST-020185,2021-12-01 19:49:16,1,1152.8,62.31,0,1152.8,0.0,62.31,219.7599189814815,0,67,Male,Consumer,Michigan,USA,Central,34.52
ORD-363448,CUST-008728,2022-06-22 00:52:29,1,1579.76,185.31,0,1579.76,0.0,185.31,380.6923726851852,0,51,Male,Business,Queensland,Australia,North,17.16
ORD-363655,CUST-001643,2025-07-01 00:53:15,3,6166.67,1353.3,0,2055.556666666667,0.0,451.09999999999997,241.04475694444446,0,32,Male,Premium,Quebec,Canada,East,79.52
